StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q0b,Q1a,Q1b,Q1b_5_TEXT,Q1b_5_OTHER_CAT,Q1c,Q1c_4_TEXT,Q1c_4_OTHER_CAT,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q2_22,Q2_23,Q3a_1,Q3b,Q3c_1,Q3d,Q4a,Q4a_4_TEXT,Q4a_4_Category,Q4b,Q4b_4_TEXT,Q4b_4_Category,Q4c,Q5a,Q5a_7_TEXT,Q5b,Q5b_4_TEXT,Q5c,Q5d,Q5e,Q5f,Q6 - REDACTED,Q4b_4_TEXT - Topics
4/2/18 7:02,4/2/18 7:08,IP Address,100,391,TRUE,4/2/18 7:08,R_1PZRhn1jMcmv9Lr,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,Other,just what was commonly used in literature,None/Other,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Female,,25-40,10-May,5+,High-income countries,,
4/2/18 8:28,4/2/18 8:32,IP Address,100,255,TRUE,4/2/18 8:32,R_3ijXfcdFQ8ZB9kn,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Neutral,Dislike,Dislike,Like,Neutral,Dislike,Dislike,Like,Like,Neutral,Dislike,Like,Like,Like,Neutral,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,PhD Student,,Female,,25-40,10+,2-Jan,High-income countries,,
4/2/18 11:24,4/2/18 11:28,IP Address,100,195,TRUE,4/2/18 11:28,R_0kCBAlaKubnDBqF,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is the convention in the literature.,,Convention,Low- and middle-income countries,Industry,,Female,,25-40,5-Jan,2-Jan,High-income countries,,
4/2/18 17:40,4/2/18 17:46,IP Address,100,352,TRUE,4/2/18 17:46,R_2rjN6rz7sroaFa1,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers should wait until more competitors or generic options enter the market.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Dislike,Neutral,Neutral,Dislike,Dislike,Neutral,Neutral,Dislike,Dislike,Dislike,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,1x GDP,,,Other,It was what was available in developing country context,Convention,Low- and middle-income countries,Post-doc/Research scientist,,Female,,40-60,10+,5+,High-income countries,,
4/3/18 3:47,4/3/18 3:55,IP Address,100,454,TRUE,4/3/18 3:55,R_ZvCBFzftShinLm9,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Like,Neutral,Neutral,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,Other,"The standard threshold for NICE in the UK (Â£20,000 - Â£30,000).",Institutional,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Male,,25-40,5-Jan,2-Jan,High-income countries,,
4/3/18 5:51,4/3/18 5:57,IP Address,100,357,TRUE,4/3/18 5:57,R_pPEqM1irwWNCFeV,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Like,Like,Like,Dislike,Dislike,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Government,,Male,,<25,<1,5-Mar,High-income countries,,
4/3/18 15:48,4/3/18 16:05,IP Address,100,1020,TRUE,4/3/18 16:05,R_3meK4qJExeETxnv,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,"1x GDP,3x GDP",,,"It is the convention in the literature.,Other",It is the assumed societal WTP,Societal WTP,Low- and middle-income countries,PhD Student,,Female,,25-40,10-May,2-Jan,Low- and middle-income countries,,
4/5/18 10:03,4/5/18 10:04,IP Address,100,53,TRUE,4/5/18 10:04,R_3OrfZGc6eMRtEh8,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers should wait until more competitors or generic options enter the market.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Like,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,3x GDP,,,It is approximately the true WTP according to the current budget.,,Budget WTP,High-income countries,Master's Student,,Male,,<25,<1,0,A combination of both,,
4/5/18 10:38,4/5/18 10:43,IP Address,100,296,TRUE,4/5/18 10:43,R_2EoWxYGDOTRbTND,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Dislike,Dislike,Neutral,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,25-40,<1,0,,,
4/5/18 12:19,4/5/18 12:23,IP Address,100,257,TRUE,4/5/18 12:23,R_26fBXbIephXpcO0,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Neutral,Like,Like,Like,Neutral,Like,Like,Dislike,Dislike,Like,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,5-Jan,0,A combination of both,,
4/5/18 18:52,4/5/18 18:59,IP Address,100,467,TRUE,4/5/18 18:59,R_1hKZlZzKmjV3pys,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers should wait until more competitors or generic options enter the market.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Dislike,Dislike,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Male,,25-40,<1,2-Jan,High-income countries,,
